amt,gender,city_pop,is_fraud,age,trans_month,trans_year,latitudinal_distance,longitudinal_distance,category_food_dining,category_gas_transport,category_grocery_net,category_grocery_pos,category_health_fitness,category_home,category_kids_pets,category_misc_net,category_misc_pos,category_personal_care,category_shopping_net,category_shopping_pos,category_travel
312.32,1,4680,1,33.0,4,2019,0.257,0.464,0,0,0,1,0,0,0,0,0,0,0,0,0
771.14,1,1022298,1,42.0,4,2019,0.062,0.859,0,0,0,0,0,0,0,1,0,0,0,0,0
725.31,1,4680,1,33.0,4,2019,0.551,0.289,0,0,0,0,0,0,0,1,0,0,0,0,0
10.05,1,1022298,1,42.0,4,2019,0.246,0.037,0,1,0,0,0,0,0,0,0,0,0,0,0
772.91,0,54185,1,26.0,4,2019,0.444,0.485,0,0,0,0,0,0,0,0,0,0,0,1,0
19.41,0,54185,1,26.0,4,2019,0.698,0.967,0,0,0,0,0,0,0,0,0,1,0,0,0
869.52,1,4680,1,33.0,4,2019,0.444,0.44,0,0,0,0,0,0,0,0,0,0,0,1,0
948.93,1,1022298,1,42.0,4,2019,0.006,0.712,0,0,0,0,0,0,0,0,0,0,1,0,0
1092.74,1,4680,1,33.0,4,2019,0.46,0.243,0,0,0,0,0,0,0,0,0,0,1,0,0
719.06,1,4680,1,33.0,4,2019,0.171,0.402,0,0,0,0,0,0,0,0,0,0,0,1,0
289.02,1,2971,1,71.0,4,2019,0.156,0.448,0,0,0,1,0,0,0,0,0,0,0,0,0
835.73,1,2971,1,71.0,4,2019,0.694,0.812,0,0,0,0,0,0,0,0,0,0,0,1,0
851.8,1,2971,1,71.0,4,2019,0.767,0.201,0,0,0,0,0,0,0,0,0,0,1,0,0
698.55,1,2971,1,71.0,4,2019,0.509,0.189,0,0,0,0,0,0,0,1,0,0,0,0,0
255.87,1,2971,1,71.0,4,2019,0.752,0.258,0,0,0,1,0,0,0,0,0,0,0,0,0
11.87,1,2971,1,71.0,4,2019,0.745,0.568,0,1,0,0,0,0,0,0,0,0,0,0,0
239.07,1,2971,1,71.0,4,2019,0.697,0.65,0,0,0,1,0,0,0,0,0,0,0,0,0
273.06,1,2971,1,71.0,4,2019,0.35,0.845,0,0,0,1,0,0,0,0,0,0,0,0,0
980.37,1,2971,1,71.0,4,2019,0.297,0.641,0,0,0,0,0,0,0,0,0,0,0,1,0
913.02,1,2971,1,71.0,4,2019,0.972,0.856,0,0,0,0,0,0,0,0,0,0,0,1,0
18.59,1,663,1,50.0,4,2019,0.818,0.069,0,1,0,0,0,0,0,0,0,0,0,0,0
339.86,1,663,1,50.0,4,2019,0.214,0.85,0,0,0,1,0,0,0,0,0,0,0,0,0
15.61,1,663,1,50.0,4,2019,0.639,0.784,0,0,1,0,0,0,0,0,0,0,0,0,0
315.03,1,663,1,50.0,4,2019,0.157,0.259,0,0,0,1,0,0,0,0,0,0,0,0,0
920.59,1,663,1,50.0,4,2019,0.865,0.717,0,0,0,0,0,0,0,0,0,0,1,0,0
780.81,1,663,1,50.0,4,2019,0.485,0.467,0,0,0,0,0,0,0,0,0,0,0,1,0
1065.52,1,663,1,50.0,4,2019,0.929,0.087,0,0,0,0,0,0,0,0,0,0,1,0,0
21.07,1,663,1,50.0,4,2019,0.068,0.371,0,1,0,0,0,0,0,0,0,0,0,0,0
351.32,1,663,1,50.0,4,2019,0.029,0.628,0,0,0,1,0,0,0,0,0,0,0,0,0
779.33,1,663,1,50.0,4,2019,0.968,0.069,0,0,0,0,0,0,0,0,0,0,0,1,0
991.83,1,663,1,50.0,4,2019,0.715,0.282,0,0,0,0,0,0,0,0,0,0,1,0,0
4.79,1,663,1,50.0,4,2019,0.205,0.038,0,0,0,0,0,0,1,0,0,0,0,0,0
895.84,1,663,1,50.0,4,2019,0.696,0.815,0,0,0,0,0,0,0,0,0,0,1,0,0
798.71,1,663,1,50.0,4,2019,0.458,0.926,0,0,0,0,0,0,0,0,0,0,0,1,0
1029.09,1,663,1,50.0,4,2019,0.976,0.889,0,0,0,0,0,0,0,0,0,0,1,0,0
929.5,1,28739,1,19.0,4,2019,0.618,0.636,0,0,0,0,0,0,0,1,0,0,0,0,0
11.61,1,28739,1,19.0,4,2019,0.427,0.711,0,1,0,0,0,0,0,0,0,0,0,0,0
723.19,1,28739,1,19.0,4,2019,0.712,0.904,0,0,0,0,0,0,0,1,0,0,0,0,0
14.01,0,191096,1,55.0,4,2019,0.506,0.655,0,1,0,0,0,0,0,0,0,0,0,0,0
861.34,0,191096,1,55.0,4,2019,0.547,0.122,0,0,0,0,0,0,0,0,0,0,1,0,0
289.51,0,191096,1,55.0,4,2019,0.719,0.189,0,0,0,1,0,0,0,0,0,0,0,0,0
865.88,0,191096,1,55.0,4,2019,0.833,0.721,0,0,0,0,0,0,0,1,0,0,0,0,0
20.51,1,28739,1,19.0,4,2019,0.832,0.384,0,0,0,0,0,0,0,0,0,1,0,0,0
999.18,1,28739,1,19.0,4,2019,0.628,0.327,0,0,0,0,0,0,0,0,0,0,1,0,0
736.18,1,28739,1,19.0,4,2019,0.048,0.139,0,0,0,0,0,0,0,0,0,0,0,1,0
756.01,1,28739,1,19.0,4,2019,0.31,0.486,0,0,0,0,0,0,0,0,0,0,0,1,0
309.33,0,191096,1,55.0,4,2019,0.939,0.426,0,0,0,1,0,0,0,0,0,0,0,0,0
262.56,0,191096,1,55.0,4,2019,0.525,0.192,0,0,0,1,0,0,0,0,0,0,0,0,0
289.82,1,28739,1,19.0,4,2019,0.231,0.109,0,0,0,1,0,0,0,0,0,0,0,0,0
9.57,0,459921,1,58.0,4,2019,0.289,0.603,0,1,0,0,0,0,0,0,0,0,0,0,0
309.88,1,28739,1,19.0,4,2019,0.361,0.617,0,0,0,1,0,0,0,0,0,0,0,0,0
11.93,0,191096,1,55.0,4,2019,0.138,0.227,0,1,0,0,0,0,0,0,0,0,0,0,0
297.95,0,191096,1,55.0,4,2019,0.3,0.685,0,0,0,1,0,0,0,0,0,0,0,0,0
321.81,1,28739,1,19.0,4,2019,0.145,0.248,0,0,0,1,0,0,0,0,0,0,0,0,0
792.33,1,493806,1,38.0,4,2019,0.607,0.064,0,0,0,0,0,0,0,1,0,0,0,0,0
296.76,1,493806,1,38.0,4,2019,0.421,0.906,0,0,0,1,0,0,0,0,0,0,0,0,0
304.1,1,28739,1,19.0,4,2019,0.829,0.073,0,0,0,1,0,0,0,0,0,0,0,0,0
293.09,1,28739,1,19.0,4,2019,0.695,0.074,0,0,0,1,0,0,0,0,0,0,0,0,0
999.84,0,191096,1,55.0,4,2019,0.953,0.271,0,0,0,0,0,0,0,0,0,0,1,0,0
790.36,1,28739,1,19.0,4,2019,0.727,0.895,0,0,0,0,0,0,0,0,0,0,0,1,0
676.39,0,1533,1,84.0,4,2019,0.705,0.552,0,0,0,0,0,0,0,1,0,0,0,0,0
925.43,1,493806,1,38.0,4,2019,0.564,0.622,0,0,0,0,0,0,0,1,0,0,0,0,0
872.94,0,191096,1,55.0,4,2019,0.476,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0
964.86,1,28739,1,19.0,4,2019,0.833,0.82,0,0,0,0,0,0,0,0,0,0,1,0,0
883.54,1,28739,1,19.0,4,2019,0.246,0.526,0,0,0,0,0,0,0,0,0,0,1,0,0
1046.02,1,28739,1,19.0,4,2019,0.926,0.774,0,0,0,0,0,0,0,0,0,0,1,0,0
991.86,0,1533,1,84.0,4,2019,0.67,0.658,0,0,0,0,0,0,0,0,0,0,1,0,0
945.07,0,191096,1,55.0,4,2019,0.164,0.565,0,0,0,0,0,0,0,0,0,0,0,1,0
823.24,0,459921,1,58.0,4,2019,0.599,0.397,0,0,0,0,0,0,0,0,0,0,1,0,0
776.37,1,493806,1,38.0,4,2019,0.439,0.555,0,0,0,0,0,0,0,0,0,0,0,1,0
1102.19,0,459921,1,58.0,4,2019,0.024,0.647,0,0,0,0,0,0,0,0,0,0,0,1,0
277.2,0,191096,1,55.0,4,2019,0.072,0.968,0,0,0,1,0,0,0,0,0,0,0,0,0
557.02,0,1533,1,84.0,4,2019,0.552,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0
314.42,0,2135,1,14.0,4,2019,0.34,0.101,0,0,0,1,0,0,0,0,0,0,0,0,0
7.19,1,493806,1,38.0,4,2019,0.379,0.634,0,1,0,0,0,0,0,0,0,0,0,0,0
13.58,1,493806,1,38.0,4,2019,0.953,0.014,0,1,0,0,0,0,0,0,0,0,0,0,0
790.78,1,493806,1,38.0,4,2019,0.653,0.887,0,0,0,0,0,0,0,1,0,0,0,0,0
8.62,1,493806,1,38.0,4,2019,0.582,0.747,0,1,0,0,0,0,0,0,0,0,0,0,0
10.15,0,459921,1,58.0,4,2019,0.45,0.943,0,1,0,0,0,0,0,0,0,0,0,0,0
899.6,1,493806,1,38.0,4,2019,0.065,0.711,0,0,0,0,0,0,0,1,0,0,0,0,0
292.07,0,459921,1,58.0,4,2019,0.566,0.989,0,0,0,1,0,0,0,0,0,0,0,0,0
1223.77,0,459921,1,58.0,4,2019,0.891,0.543,0,0,0,0,0,0,0,0,0,0,1,0,0
777.94,1,493806,1,38.0,4,2019,0.624,0.676,0,0,0,0,0,0,0,1,0,0,0,0,0
1088.06,0,459921,1,58.0,4,2019,0.991,0.334,0,0,0,0,0,0,0,0,0,0,1,0,0
656.01,1,493806,1,38.0,4,2019,0.143,0.451,0,0,0,0,0,0,0,1,0,0,0,0,0
10.92,0,459921,1,58.0,4,2019,0.684,0.038,0,0,0,0,0,0,0,0,0,0,0,0,1
21.77,0,2135,1,14.0,4,2019,0.509,0.06,0,0,0,0,0,0,1,0,0,0,0,0,0
1094.71,0,2135,1,14.0,4,2019,0.909,0.419,0,0,0,0,0,0,0,0,0,0,1,0,0
287.63,0,459921,1,58.0,4,2019,0.926,0.418,0,0,0,1,0,0,0,0,0,0,0,0,0
8.57,0,459921,1,58.0,4,2019,0.515,0.77,0,0,0,0,0,0,0,0,1,0,0,0,0
906.39,0,459921,1,58.0,4,2019,0.861,0.256,0,0,0,0,0,0,0,0,0,0,0,1,0
4.8,0,1533,1,84.0,4,2019,0.302,0.461,0,0,0,0,0,0,1,0,0,0,0,0,0
752.7,0,1533,1,84.0,4,2019,0.188,0.975,0,0,0,0,0,0,0,0,0,0,0,1,0
20.53,1,2135,1,58.0,4,2019,0.907,0.506,0,1,0,0,0,0,0,0,0,0,0,0,0
18.06,1,2135,1,58.0,4,2019,0.491,0.166,0,1,0,0,0,0,0,0,0,0,0,0,0
294.91,0,18799,1,19.0,4,2019,0.512,0.37,0,0,0,1,0,0,0,0,0,0,0,0,0
311.8,1,40470,1,78.0,4,2019,0.601,0.774,0,0,0,1,0,0,0,0,0,0,0,0,0
868.29,0,18799,1,19.0,4,2019,0.232,0.537,0,0,0,0,0,0,0,1,0,0,0,0,0
8.99,0,2135,1,14.0,4,2019,0.199,0.338,0,1,0,0,0,0,0,0,0,0,0,0,0
280.26,0,18799,1,19.0,4,2019,0.156,0.932,0,0,0,1,0,0,0,0,0,0,0,0,0
296.25,0,18799,1,19.0,4,2019,0.085,0.638,0,0,0,1,0,0,0,0,0,0,0,0,0
301.82,1,40470,1,78.0,4,2019,0.241,0.226,0,0,0,1,0,0,0,0,0,0,0,0,0
348.41,1,2135,1,58.0,4,2019,0.025,0.129,0,0,0,1,0,0,0,0,0,0,0,0,0
1224.1,0,2135,1,14.0,4,2019,0.933,0.984,0,0,0,0,0,0,0,0,0,0,0,1,0
944.92,1,40470,1,78.0,4,2019,0.17,0.594,0,0,0,0,0,0,0,0,0,0,1,0,0
18.87,0,3343,1,28.0,4,2019,0.09,0.241,0,0,0,0,0,0,1,0,0,0,0,0,0
1003.41,1,2135,1,58.0,4,2019,0.548,0.432,0,0,0,0,0,0,0,0,0,0,1,0,0
266.59,1,40470,1,78.0,4,2019,0.328,0.991,0,0,0,0,0,1,0,0,0,0,0,0,0
20.58,0,18799,1,19.0,4,2019,0.325,0.459,0,0,0,0,1,0,0,0,0,0,0,0,0
24.25,0,3343,1,28.0,4,2019,0.133,0.521,0,0,0,0,0,0,1,0,0,0,0,0,0
719.08,1,40470,1,78.0,4,2019,0.888,0.746,0,0,0,0,0,0,0,1,0,0,0,0,0
331.56,1,2135,1,58.0,4,2019,0.178,0.319,0,0,0,1,0,0,0,0,0,0,0,0,0
1012.77,0,18799,1,19.0,4,2019,0.917,0.166,0,0,0,0,0,0,0,0,0,0,1,0,0
341.8,1,2135,1,58.0,4,2019,0.6,0.318,0,0,0,1,0,0,0,0,0,0,0,0,0
340.02,1,129,1,53.0,4,2019,0.052,0.479,0,0,0,1,0,0,0,0,0,0,0,0,0
18.55,0,1725,1,51.0,4,2019,0.971,0.733,0,1,0,0,0,0,0,0,0,0,0,0,0
307.53,1,129,1,53.0,4,2019,0.673,0.621,0,0,0,1,0,0,0,0,0,0,0,0,0
298.19,0,1725,1,51.0,4,2019,0.575,0.234,0,0,0,1,0,0,0,0,0,0,0,0,0
554.94,0,3343,1,28.0,4,2019,0.698,0.105,0,0,0,0,0,0,0,0,0,0,0,0,0
286.12,1,40470,1,78.0,4,2019,0.082,0.739,0,0,0,1,0,0,0,0,0,0,0,0,0
344.48,1,129,1,53.0,4,2019,0.047,0.524,0,0,0,1,0,0,0,0,0,0,0,0,0
885.96,0,18799,1,19.0,4,2019,0.987,0.965,0,0,0,0,0,0,0,1,0,0,0,0,0
12.43,0,3343,1,28.0,4,2019,0.118,0.332,0,0,1,0,0,0,0,0,0,0,0,0,0
10.93,0,18799,1,19.0,4,2019,0.987,0.665,0,0,1,0,0,0,0,0,0,0,0,0,0
20.3,1,129,1,53.0,4,2019,0.779,0.945,0,1,0,0,0,0,0,0,0,0,0,0,0
2.13,0,1725,1,51.0,4,2019,0.008,0.929,0,0,0,0,0,0,0,0,0,0,0,0,1
909.36,1,40470,1,78.0,4,2019,0.918,0.899,0,0,0,0,0,0,0,0,0,0,1,0,0
973.38,1,129,1,53.0,4,2019,0.814,0.773,0,0,0,0,0,0,0,0,0,0,1,0,0
327.57,1,2135,1,58.0,4,2019,0.179,0.677,0,0,0,1,0,0,0,0,0,0,0,0,0
18.81,0,3343,1,28.0,4,2019,0.553,0.474,0,0,0,0,0,0,0,0,0,1,0,0,0
882.64,1,2135,1,58.0,4,2019,0.687,0.065,0,0,0,0,0,0,0,1,0,0,0,0,0
794.06,1,129,1,53.0,4,2019,0.599,0.354,0,0,0,0,0,0,0,1,0,0,0,0,0
977.96,1,40470,1,78.0,4,2019,0.665,0.066,0,0,0,0,0,0,0,0,0,0,0,1,0
1135.74,1,40470,1,78.0,4,2019,0.188,0.629,0,0,0,0,0,0,0,0,0,0,0,1,0
119.42,1,2135,1,58.0,4,2019,0.006,0.053,1,0,0,0,0,0,0,0,0,0,0,0,0
296.02,1,40470,1,78.0,4,2019,0.665,0.312,0,0,0,1,0,0,0,0,0,0,0,0,0
806.16,1,129,1,53.0,4,2019,0.594,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0
333.17,0,1725,1,51.0,4,2019,0.231,0.525,0,0,0,1,0,0,0,0,0,0,0,0,0
336.71,0,1725,1,51.0,4,2019,0.082,0.704,0,0,0,1,0,0,0,0,0,0,0,0,0
960.49,0,18799,1,19.0,4,2019,0.394,0.152,0,0,0,0,0,0,0,0,0,0,1,0,0
965.16,1,129,1,53.0,4,2019,0.337,0.032,0,0,0,0,0,0,0,1,0,0,0,0,0
310.9,1,129,1,53.0,4,2019,0.736,0.769,0,0,0,1,0,0,0,0,0,0,0,0,0
23.29,1,1132,1,58.0,4,2019,0.866,0.264,0,1,0,0,0,0,0,0,0,0,0,0,0
313.33,0,1725,1,51.0,4,2019,0.429,0.68,0,0,0,1,0,0,0,0,0,0,0,0,0
302.59,0,1725,1,51.0,4,2019,0.232,0.781,0,0,0,1,0,0,0,0,0,0,0,0,0
348.39,1,1132,1,58.0,4,2019,0.93,0.286,0,0,0,1,0,0,0,0,0,0,0,0,0
8.94,1,10127,1,63.0,4,2019,0.413,0.262,0,0,1,0,0,0,0,0,0,0,0,0,0
921.04,1,10127,1,63.0,4,2019,0.361,0.642,0,0,0,0,0,0,0,0,0,0,1,0,0
1093.55,1,129,1,53.0,4,2019,0.255,0.792,0,0,0,0,0,0,0,0,0,0,1,0,0
305.5,0,1725,1,51.0,4,2019,0.455,0.401,0,0,0,1,0,0,0,0,0,0,0,0,0
290.88,1,1132,1,58.0,4,2019,0.599,0.017,0,0,0,1,0,0,0,0,0,0,0,0,0
328.99,1,10127,1,63.0,4,2019,0.826,0.008,0,0,0,1,0,0,0,0,0,0,0,0,0
368.08,1,1132,1,58.0,4,2019,0.685,0.792,0,0,0,1,0,0,0,0,0,0,0,0,0
938.4,1,129,1,53.0,4,2019,0.532,0.977,0,0,0,0,0,0,0,0,0,0,1,0,0
49.49,0,1725,1,51.0,4,2019,0.551,0.928,0,0,0,0,0,0,0,0,1,0,0,0,0
843.99,1,1132,1,58.0,4,2019,0.691,0.747,0,0,0,0,0,0,0,1,0,0,0,0,0
10.45,0,67082,1,49.0,5,2019,0.125,0.245,0,1,0,0,0,0,0,0,0,0,0,0,0
326.74,1,1132,1,58.0,5,2019,0.712,0.444,0,0,0,1,0,0,0,0,0,0,0,0,0
353.26,1,10127,1,63.0,5,2019,0.645,0.232,0,0,0,1,0,0,0,0,0,0,0,0,0
299.97,1,10127,1,63.0,5,2019,0.04,0.418,0,0,0,1,0,0,0,0,0,0,0,0,0
14.33,1,1132,1,58.0,5,2019,0.107,0.656,0,0,1,0,0,0,0,0,0,0,0,0,0
9.55,1,10127,1,63.0,5,2019,0.642,0.417,0,1,0,0,0,0,0,0,0,0,0,0,0
1124.85,0,67082,1,49.0,5,2019,0.751,0.181,0,0,0,0,0,0,0,0,0,0,1,0,0
1066.46,1,10127,1,63.0,5,2019,0.828,0.84,0,0,0,0,0,0,0,0,0,0,1,0,0
848.16,1,1132,1,58.0,5,2019,0.954,0.786,0,0,0,0,0,0,0,0,0,0,0,1,0
1193.21,1,1132,1,58.0,5,2019,0.087,0.885,0,0,0,0,0,0,0,0,0,0,1,0,0
888.74,0,67082,1,49.0,5,2019,0.829,0.319,0,0,0,0,0,0,0,0,0,0,1,0,0
999.62,1,10127,1,63.0,5,2019,0.384,0.588,0,0,0,0,0,0,0,0,0,0,1,0,0
21.99,0,67082,1,49.0,5,2019,0.285,0.061,0,0,0,0,0,0,0,0,0,1,0,0,0
956.19,1,10127,1,63.0,5,2019,0.645,0.054,0,0,0,0,0,0,0,0,0,0,0,1,0
1153.13,1,1132,1,58.0,5,2019,0.322,0.811,0,0,0,0,0,0,0,0,0,0,1,0,0
971.12,0,53,1,46.0,5,2019,0.338,0.468,0,0,0,0,0,0,0,0,0,0,1,0,0
12.02,0,53,1,46.0,5,2019,0.519,0.445,0,1,0,0,0,0,0,0,0,0,0,0,0
354.92,0,53,1,46.0,5,2019,0.739,0.386,0,0,0,1,0,0,0,0,0,0,0,0,0
1082.36,0,53,1,46.0,5,2019,0.094,0.963,0,0,0,0,0,0,0,0,0,0,1,0,0
309.91,0,67082,1,49.0,5,2019,0.645,0.211,0,0,0,1,0,0,0,0,0,0,0,0,0
301.68,0,67082,1,49.0,5,2019,0.863,0.555,0,0,0,1,0,0,0,0,0,0,0,0,0
262.04,0,67082,1,49.0,5,2019,0.502,0.889,0,0,0,1,0,0,0,0,0,0,0,0,0
6.03,0,190,1,49.0,5,2019,0.865,0.769,0,0,0,0,0,0,1,0,0,0,0,0,0
298.28,0,67082,1,49.0,5,2019,0.536,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0
21.28,0,53,1,46.0,5,2019,0.239,0.98,0,0,0,0,0,0,1,0,0,0,0,0,0
853.98,0,190,1,49.0,5,2019,0.167,0.746,0,0,0,0,0,0,0,0,0,0,0,1,0
1125.96,0,190,1,49.0,5,2019,0.76,0.135,0,0,0,0,0,0,0,0,0,0,1,0,0
691.31,0,190,1,49.0,5,2019,0.933,0.684,0,0,0,0,0,0,0,1,0,0,0,0,0
19.49,0,53,1,46.0,5,2019,0.844,0.522,0,0,0,0,0,0,0,0,0,1,0,0,0
303.79,0,736284,1,57.0,5,2019,0.61,0.919,0,0,0,1,0,0,0,0,0,0,0,0,0
306.72,0,736284,1,57.0,5,2019,0.213,0.296,0,0,0,1,0,0,0,0,0,0,0,0,0
337.56,0,53,1,46.0,5,2019,0.932,0.915,0,0,0,1,0,0,0,0,0,0,0,0,0
14.77,0,1038,1,55.0,5,2019,0.601,0.102,0,0,1,0,0,0,0,0,0,0,0,0,0
282.74,0,736284,1,57.0,5,2019,0.281,0.552,0,0,0,1,0,0,0,0,0,0,0,0,0
325.92,0,190,1,49.0,5,2019,0.334,0.903,0,0,0,1,0,0,0,0,0,0,0,0,0
1022.06,0,1038,1,55.0,5,2019,0.036,0.428,0,0,0,0,0,0,0,0,0,0,1,0,0
1023.37,0,190,1,49.0,5,2019,0.927,0.353,0,0,0,0,0,0,0,0,0,0,1,0,0
7.46,0,190,1,49.0,5,2019,0.311,0.701,0,0,0,0,0,0,0,0,0,0,0,0,1
814.8,0,190,1,49.0,5,2019,0.156,0.362,0,0,0,0,0,0,0,1,0,0,0,0,0
975.74,0,736284,1,57.0,5,2019,0.565,0.986,0,0,0,0,0,0,0,0,0,0,0,1,0
846.66,0,736284,1,57.0,5,2019,0.425,0.318,0,0,0,0,0,0,0,0,0,0,1,0,0
820.32,0,736284,1,57.0,5,2019,0.34,0.201,0,0,0,0,0,0,0,1,0,0,0,0,0
19.21,0,53,1,46.0,5,2019,0.781,0.926,0,0,0,0,0,0,1,0,0,0,0,0,0
1145.78,0,736284,1,57.0,5,2019,0.441,0.181,0,0,0,0,0,0,0,0,0,0,1,0,0
239.8,0,53,1,46.0,5,2019,0.512,0.472,0,0,0,0,0,1,0,0,0,0,0,0,0
2.45,0,190,1,49.0,5,2019,0.705,0.871,0,0,0,0,0,0,0,0,0,0,0,0,1
6.02,1,631,1,46.0,5,2019,0.598,0.436,0,1,0,0,0,0,0,0,0,0,0,0,0
292.98,0,736284,1,57.0,5,2019,0.445,0.173,0,0,0,1,0,0,0,0,0,0,0,0,0
338.57,0,1038,1,55.0,5,2019,0.543,0.339,0,0,0,1,0,0,0,0,0,0,0,0,0
9.71,1,631,1,46.0,5,2019,0.562,0.99,0,1,0,0,0,0,0,0,0,0,0,0,0
960.2,0,736284,1,57.0,5,2019,0.08,0.515,0,0,0,0,0,0,0,0,0,0,1,0,0
821.37,1,631,1,46.0,5,2019,0.764,0.913,0,0,0,0,0,0,0,1,0,0,0,0,0
966.42,0,1038,1,55.0,5,2019,0.465,0.657,0,0,0,0,0,0,0,0,0,0,1,0,0
642.16,1,631,1,46.0,5,2019,0.456,0.203,0,0,0,0,0,0,0,1,0,0,0,0,0
830.2,0,1038,1,55.0,5,2019,0.872,0.945,0,0,0,0,0,0,0,0,0,0,0,1,0
748.49,0,1038,1,55.0,5,2019,0.879,0.975,0,0,0,0,0,0,0,0,0,0,0,1,0
889.2,0,736284,1,57.0,5,2019,0.25,0.235,0,0,0,0,0,0,0,1,0,0,0,0,0
19.8,0,736284,1,57.0,5,2019,0.986,0.807,0,0,0,0,0,0,1,0,0,0,0,0,0
117.07,0,1038,1,55.0,5,2019,0.618,0.624,1,0,0,0,0,0,0,0,0,0,0,0,0
50.21,0,1038,1,55.0,5,2019,0.034,0.41,0,0,0,0,0,0,0,0,1,0,0,0,0
319.27,1,631,1,46.0,5,2019,0.774,0.971,0,0,0,1,0,0,0,0,0,0,0,0,0
903.55,1,631,1,46.0,5,2019,0.038,0.926,0,0,0,0,0,0,0,0,0,0,1,0,0
296.06,1,631,1,46.0,5,2019,0.168,0.666,0,0,0,1,0,0,0,0,0,0,0,0,0
936.54,1,631,1,46.0,5,2019,0.329,0.677,0,0,0,0,0,0,0,0,0,0,1,0,0
927.87,1,631,1,46.0,5,2019,0.044,0.427,0,0,0,0,0,0,0,0,0,0,1,0,0
317.07,1,4474,1,43.0,5,2019,0.92,0.106,0,0,0,1,0,0,0,0,0,0,0,0,0
300.28,1,4474,1,43.0,5,2019,0.005,0.404,0,0,0,1,0,0,0,0,0,0,0,0,0
738.41,0,4512,1,26.0,5,2019,0.826,0.418,0,0,0,0,0,0,0,0,0,0,0,1,0
277.17,1,4474,1,43.0,5,2019,0.146,0.213,0,0,0,1,0,0,0,0,0,0,0,0,0
18.81,0,4512,1,26.0,5,2019,0.219,0.506,0,0,0,0,0,0,1,0,0,0,0,0,0
21.68,0,4512,1,26.0,5,2019,0.038,0.234,0,0,0,0,0,0,1,0,0,0,0,0,0
1000.13,1,4474,1,43.0,5,2019,0.807,0.29,0,0,0,0,0,0,0,0,0,0,1,0,0
21.88,0,4512,1,26.0,5,2019,0.251,0.343,0,0,0,0,0,0,0,0,0,1,0,0,0
9.38,0,4512,1,26.0,5,2019,0.561,0.068,0,0,0,0,0,0,0,0,0,0,0,0,1
879.81,0,4512,1,26.0,5,2019,0.199,0.967,0,0,0,0,0,0,0,0,0,0,1,0,0
270.17,1,4474,1,43.0,5,2019,0.849,0.45,0,0,0,1,0,0,0,0,0,0,0,0,0
9.48,1,4474,1,43.0,5,2019,0.661,0.625,0,1,0,0,0,0,0,0,0,0,0,0,0
866.57,1,4474,1,43.0,5,2019,0.113,0.08,0,0,0,0,0,0,0,1,0,0,0,0,0
1078.2,1,4474,1,43.0,5,2019,0.585,0.295,0,0,0,0,0,0,0,0,0,0,1,0,0
233.95,0,4512,1,26.0,5,2019,0.758,0.874,0,0,0,0,0,1,0,0,0,0,0,0,0
508.52,0,6508,1,37.0,5,2019,0.307,0.756,0,0,0,0,0,0,0,0,0,0,0,0,0
714.34,0,6508,1,37.0,5,2019,0.463,0.485,0,0,0,0,0,0,0,0,0,0,0,1,0
907.53,0,6508,1,37.0,5,2019,0.344,0.221,0,0,0,0,0,0,0,0,0,0,1,0,0
137.27,0,6508,1,37.0,5,2019,0.81,0.454,1,0,0,0,0,0,0,0,0,0,0,0,0
19.65,0,6508,1,37.0,5,2019,0.546,0.262,0,0,0,0,1,0,0,0,0,0,0,0,0
19.66,0,6508,1,37.0,5,2019,0.557,0.585,0,0,0,0,0,0,1,0,0,0,0,0,0
8.52,0,641349,1,43.0,5,2019,0.611,0.242,0,1,0,0,0,0,0,0,0,0,0,0,0
6.3,0,641349,1,43.0,5,2019,0.651,0.267,0,0,0,0,0,0,0,0,1,0,0,0,0
830.38,0,641349,1,43.0,5,2019,0.528,0.295,0,0,0,0,0,0,0,0,0,0,0,1,0
772.65,0,6508,1,37.0,5,2019,0.427,0.432,0,0,0,0,0,0,0,0,0,0,0,1,0
6.38,1,20478,1,21.0,5,2019,0.644,0.536,0,1,0,0,0,0,0,0,0,0,0,0,0
338.29,0,641349,1,43.0,5,2019,0.083,0.603,0,0,0,1,0,0,0,0,0,0,0,0,0
335.39,0,6508,1,37.0,5,2019,0.736,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0
6.8,0,6508,1,37.0,5,2019,0.274,0.515,0,0,0,0,0,0,0,0,1,0,0,0,0
315.39,1,20478,1,21.0,5,2019,0.222,0.194,0,0,0,1,0,0,0,0,0,0,0,0,0
18.85,0,6508,1,37.0,5,2019,0.061,0.275,0,0,0,0,1,0,0,0,0,0,0,0,0
760.07,1,20478,1,21.0,5,2019,0.278,0.909,0,0,0,0,0,0,0,0,0,0,0,1,0
22.32,0,641349,1,43.0,5,2019,0.312,0.99,0,0,0,0,0,0,1,0,0,0,0,0,0
19.17,0,6508,1,37.0,5,2019,0.541,0.892,0,0,0,0,0,0,0,0,0,1,0,0,0
19.94,0,6508,1,37.0,5,2019,0.342,0.699,0,0,0,0,0,0,1,0,0,0,0,0,0
18.84,0,6508,1,37.0,5,2019,0.592,0.021,0,0,0,0,0,0,1,0,0,0,0,0,0
